face_id,face_gender,face_age,rater_id,rater_gender,rater_age,trait,rating
karina,female,30,R1932,female,27.5,trust,3
katy,female,27,R1932,female,27.5,trust,3
livia,female,19,R1932,female,27.5,trust,4
marika,female,20,R1932,female,27.5,trust,4
matylda,female,20,R1932,female,27.5,trust,3
milena,female,32,R1932,female,27.5,trust,1
miloslava,female,23,R1932,female,27.5,trust,4
nicol,female,26,R1932,female,27.5,trust,5
perla,female,25,R1932,female,27.5,trust,3
radmila,female,28,R1932,female,27.5,trust,2
roxanne,female,26,R1932,female,27.5,trust,1
saskie,female,20,R1932,female,27.5,trust,4
slavena,female,23,R1932,female,27.5,trust,6
stela,female,23,R1932,female,27.5,trust,4
tamara,female,25,R1932,female,27.5,trust,3
valerie,female,23,R1932,female,27.5,trust,2
viktoria,female,20,R1932,female,27.5,trust,5
viola,female,28,R1932,female,27.5,trust,5
vlasta,female,20,R1932,female,27.5,trust,3
zelmira,female,26,R1932,female,27.5,trust,2
zita,female,32,R1932,female,27.5,trust,2
zlata,female,25,R1932,female,27.5,trust,3
zlatica,female,31,R1932,female,27.5,trust,3
zora,female,33,R1932,female,27.5,trust,4
agata,female,29,R1933,female,19.8,trust,4
alexandra,female,22,R1933,female,19.8,trust,6
alica,female,18,R1933,female,19.8,trust,2
anastazie,female,22,R1933,female,19.8,trust,3
andrea,female,20,R1933,female,19.8,trust,5
anezka,female,26,R1933,female,19.8,trust,2
apolena,female,18,R1933,female,19.8,trust,5
bera,female,22,R1933,female,19.8,trust,4
blazana,female,27,R1933,female,19.8,trust,3
bohdana,female,22,R1933,female,19.8,trust,6
christianne,female,29,R1933,female,19.8,trust,5
darjal,female,20,R1933,female,19.8,trust,2
dobromila,female,23,R1933,female,19.8,trust,2
dorota,female,26,R1933,female,19.8,trust,1
edita,female,19,R1933,female,19.8,trust,4
eleanora,female,22,R1933,female,19.8,trust,2
elena,female,23,R1933,female,19.8,trust,3
ema,female,22,R1933,female,19.8,trust,2
gabriela,female,24,R1933,female,19.8,trust,2
galina,female,20,R1933,female,19.8,trust,3
gejza,female,25,R1933,female,19.8,trust,2
ida,female,21,R1933,female,19.8,trust,2
ingrid,female,24,R1933,female,19.8,trust,5
ingrida,female,31,R1933,female,19.8,trust,3
irena,female,23,R1933,female,19.8,trust,2
jitka,female,30,R1933,female,19.8,trust,1
karina,female,30,R1933,female,19.8,trust,6
katy,female,27,R1933,female,19.8,trust,6
livia,female,19,R1933,female,19.8,trust,3
marika,female,20,R1933,female,19.8,trust,3
matylda,female,20,R1933,female,19.8,trust,4
milena,female,32,R1933,female,19.8,trust,2
miloslava,female,23,R1933,female,19.8,trust,3
nicol,female,26,R1933,female,19.8,trust,2
perla,female,25,R1933,female,19.8,trust,2
radmila,female,28,R1933,female,19.8,trust,4
roxanne,female,26,R1933,female,19.8,trust,1
saskie,female,20,R1933,female,19.8,trust,1
slavena,female,23,R1933,female,19.8,trust,3
stela,female,23,R1933,female,19.8,trust,3
tamara,female,25,R1933,female,19.8,trust,1
valerie,female,23,R1933,female,19.8,trust,2
viktoria,female,20,R1933,female,19.8,trust,5
viola,female,28,R1933,female,19.8,trust,3
vlasta,female,20,R1933,female,19.8,trust,1
zelmira,female,26,R1933,female,19.8,trust,4
zita,female,32,R1933,female,19.8,trust,3
zlata,female,25,R1933,female,19.8,trust,2
zlatica,female,31,R1933,female,19.8,trust,2
zora,female,33,R1933,female,19.8,trust,4
agata,female,29,R1934,female,18.3,trust,3
alexandra,female,22,R1934,female,18.3,trust,1
alica,female,18,R1934,female,18.3,trust,4
anastazie,female,22,R1934,female,18.3,trust,2
andrea,female,20,R1934,female,18.3,trust,3
anezka,female,26,R1934,female,18.3,trust,2
apolena,female,18,R1934,female,18.3,trust,4
bera,female,22,R1934,female,18.3,trust,5
blazana,female,27,R1934,female,18.3,trust,3
bohdana,female,22,R1934,female,18.3,trust,5
christianne,female,29,R1934,female,18.3,trust,3
darjal,female,20,R1934,female,18.3,trust,6
dobromila,female,23,R1934,female,18.3,trust,2
dorota,female,26,R1934,female,18.3,trust,7
edita,female,19,R1934,female,18.3,trust,3
eleanora,female,22,R1934,female,18.3,trust,6
elena,female,23,R1934,female,18.3,trust,4
ema,female,22,R1934,female,18.3,trust,5
gabriela,female,24,R1934,female,18.3,trust,6
galina,female,20,R1934,female,18.3,trust,2
gejza,female,25,R1934,female,18.3,trust,5
ida,female,21,R1934,female,18.3,trust,7
ingrid,female,24,R1934,female,18.3,trust,2
ingrida,female,31,R1934,female,18.3,trust,4
irena,female,23,R1934,female,18.3,trust,2
jitka,female,30,R1934,female,18.3,trust,3
karina,female,30,R1934,female,18.3,trust,3
katy,female,27,R1934,female,18.3,trust,6
livia,female,19,R1934,female,18.3,trust,5
marika,female,20,R1934,female,18.3,trust,5
matylda,female,20,R1934,female,18.3,trust,3
milena,female,32,R1934,female,18.3,trust,2
miloslava,female,23,R1934,female,18.3,trust,6
nicol,female,26,R1934,female,18.3,trust,6
perla,female,25,R1934,female,18.3,trust,3
radmila,female,28,R1934,female,18.3,trust,1
roxanne,female,26,R1934,female,18.3,trust,3
saskie,female,20,R1934,female,18.3,trust,5
slavena,female,23,R1934,female,18.3,trust,7
stela,female,23,R1934,female,18.3,trust,4
tamara,female,25,R1934,female,18.3,trust,3
valerie,female,23,R1934,female,18.3,trust,4
viktoria,female,20,R1934,female,18.3,trust,7
viola,female,28,R1934,female,18.3,trust,6
vlasta,female,20,R1934,female,18.3,trust,4
zelmira,female,26,R1934,female,18.3,trust,4
zita,female,32,R1934,female,18.3,trust,4
zlata,female,25,R1934,female,18.3,trust,1
zlatica,female,31,R1934,female,18.3,trust,5
zora,female,33,R1934,female,18.3,trust,2
agata,female,29,R1935,female,19.9,trust,2
alexandra,female,22,R1935,female,19.9,trust,3
alica,female,18,R1935,female,19.9,trust,2
anastazie,female,22,R1935,female,19.9,trust,3
andrea,female,20,R1935,female,19.9,trust,3
anezka,female,26,R1935,female,19.9,trust,4
apolena,female,18,R1935,female,19.9,trust,6
bera,female,22,R1935,female,19.9,trust,3
blazana,female,27,R1935,female,19.9,trust,4
bohdana,female,22,R1935,female,19.9,trust,7
christianne,female,29,R1935,female,19.9,trust,4
darjal,female,20,R1935,female,19.9,trust,4
dobromila,female,23,R1935,female,19.9,trust,3
dorota,female,26,R1935,female,19.9,trust,3
edita,female,19,R1935,female,19.9,trust,4
eleanora,female,22,R1935,female,19.9,trust,2
elena,female,23,R1935,female,19.9,trust,5
ema,female,22,R1935,female,19.9,trust,5
gabriela,female,24,R1935,female,19.9,trust,6
galina,female,20,R1935,female,19.9,trust,4
gejza,female,25,R1935,female,19.9,trust,3
ida,female,21,R1935,female,19.9,trust,5
ingrid,female,24,R1935,female,19.9,trust,4
ingrida,female,31,R1935,female,19.9,trust,2
irena,female,23,R1935,female,19.9,trust,5
jitka,female,30,R1935,female,19.9,trust,1
karina,female,30,R1935,female,19.9,trust,4
katy,female,27,R1935,female,19.9,trust,5
livia,female,19,R1935,female,19.9,trust,2
marika,female,20,R1935,female,19.9,trust,3
matylda,female,20,R1935,female,19.9,trust,1
milena,female,32,R1935,female,19.9,trust,3
miloslava,female,23,R1935,female,19.9,trust,4
nicol,female,26,R1935,female,19.9,trust,4
perla,female,25,R1935,female,19.9,trust,4
radmila,female,28,R1935,female,19.9,trust,4
roxanne,female,26,R1935,female,19.9,trust,3
saskie,female,20,R1935,female,19.9,trust,5
slavena,female,23,R1935,female,19.9,trust,4
stela,female,23,R1935,female,19.9,trust,3
tamara,female,25,R1935,female,19.9,trust,4
valerie,female,23,R1935,female,19.9,trust,5
viktoria,female,20,R1935,female,19.9,trust,6
viola,female,28,R1935,female,19.9,trust,3
vlasta,female,20,R1935,female,19.9,trust,1
zelmira,female,26,R1935,female,19.9,trust,3
zita,female,32,R1935,female,19.9,trust,2
zlata,female,25,R1935,female,19.9,trust,3
zlatica,female,31,R1935,female,19.9,trust,3
zora,female,33,R1935,female,19.9,trust,3
agata,female,29,R1936,female,23.3,trust,4
alexandra,female,22,R1936,female,23.3,trust,1
alica,female,18,R1936,female,23.3,trust,2
anastazie,female,22,R1936,female,23.3,trust,3
andrea,female,20,R1936,female,23.3,trust,2
anezka,female,26,R1936,female,23.3,trust,3
apolena,female,18,R1936,female,23.3,trust,3
bera,female,22,R1936,female,23.3,trust,3
blazana,female,27,R1936,female,23.3,trust,3
bohdana,female,22,R1936,female,23.3,trust,5
christianne,female,29,R1936,female,23.3,trust,3
darjal,female,20,R1936,female,23.3,trust,3
dobromila,female,23,R1936,female,23.3,trust,2
dorota,female,26,R1936,female,23.3,trust,3
edita,female,19,R1936,female,23.3,trust,2
eleanora,female,22,R1936,female,23.3,trust,4
elena,female,23,R1936,female,23.3,trust,3
ema,female,22,R1936,female,23.3,trust,3
gabriela,female,24,R1936,female,23.3,trust,3
galina,female,20,R1936,female,23.3,trust,3
gejza,female,25,R1936,female,23.3,trust,2
ida,female,21,R1936,female,23.3,trust,3
ingrid,female,24,R1936,female,23.3,trust,2
ingrida,female,31,R1936,female,23.3,trust,3
irena,female,23,R1936,female,23.3,trust,4
jitka,female,30,R1936,female,23.3,trust,4
karina,female,30,R1936,female,23.3,trust,5
katy,female,27,R1936,female,23.3,trust,3
livia,female,19,R1936,female,23.3,trust,2
marika,female,20,R1936,female,23.3,trust,2
matylda,female,20,R1936,female,23.3,trust,3
milena,female,32,R1936,female,23.3,trust,2
miloslava,female,23,R1936,female,23.3,trust,3
nicol,female,26,R1936,female,23.3,trust,4
perla,female,25,R1936,female,23.3,trust,2
radmila,female,28,R1936,female,23.3,trust,3
roxanne,female,26,R1936,female,23.3,trust,3
saskie,female,20,R1936,female,23.3,trust,3
slavena,female,23,R1936,female,23.3,trust,4
stela,female,23,R1936,female,23.3,trust,3
tamara,female,25,R1936,female,23.3,trust,4
valerie,female,23,R1936,female,23.3,trust,2
viktoria,female,20,R1936,female,23.3,trust,4
viola,female,28,R1936,female,23.3,trust,5
vlasta,female,20,R1936,female,23.3,trust,4
zelmira,female,26,R1936,female,23.3,trust,1
zita,female,32,R1936,female,23.3,trust,2
zlata,female,25,R1936,female,23.3,trust,4
zlatica,female,31,R1936,female,23.3,trust,2
zora,female,33,R1936,female,23.3,trust,4
agata,female,29,R1937,female,26,trust,1
alexandra,female,22,R1937,female,26,trust,1
alica,female,18,R1937,female,26,trust,1
anastazie,female,22,R1937,female,26,trust,1
andrea,female,20,R1937,female,26,trust,1
anezka,female,26,R1937,female,26,trust,1
apolena,female,18,R1937,female,26,trust,1
bera,female,22,R1937,female,26,trust,1
blazana,female,27,R1937,female,26,trust,1
bohdana,female,22,R1937,female,26,trust,4
christianne,female,29,R1937,female,26,trust,1
darjal,female,20,R1937,female,26,trust,1
dobromila,female,23,R1937,female,26,trust,1
dorota,female,26,R1937,female,26,trust,1
edita,female,19,R1937,female,26,trust,1
eleanora,female,22,R1937,female,26,trust,3
elena,female,23,R1937,female,26,trust,1
ema,female,22,R1937,female,26,trust,1
gabriela,female,24,R1937,female,26,trust,2
galina,female,20,R1937,female,26,trust,1
gejza,female,25,R1937,female,26,trust,1
ida,female,21,R1937,female,26,trust,1
ingrid,female,24,R1937,female,26,trust,1
ingrida,female,31,R1937,female,26,trust,1
irena,female,23,R1937,female,26,trust,5
jitka,female,30,R1937,female,26,trust,2
karina,female,30,R1937,female,26,trust,2
katy,female,27,R1937,female,26,trust,5
livia,female,19,R1937,female,26,trust,1
marika,female,20,R1937,female,26,trust,1
matylda,female,20,R1937,female,26,trust,1
milena,female,32,R1937,female,26,trust,5
miloslava,female,23,R1937,female,26,trust,1
nicol,female,26,R1937,female,26,trust,1
perla,female,25,R1937,female,26,trust,1
radmila,female,28,R1937,female,26,trust,1
roxanne,female,26,R1937,female,26,trust,1
saskie,female,20,R1937,female,26,trust,1
slavena,female,23,R1937,female,26,trust,7
stela,female,23,R1937,female,26,trust,2
tamara,female,25,R1937,female,26,trust,3
valerie,female,23,R1937,female,26,trust,1
viktoria,female,20,R1937,female,26,trust,3
viola,female,28,R1937,female,26,trust,1
vlasta,female,20,R1937,female,26,trust,2
zelmira,female,26,R1937,female,26,trust,1
zita,female,32,R1937,female,26,trust,1
zlata,female,25,R1937,female,26,trust,3
zlatica,female,31,R1937,female,26,trust,1
zora,female,33,R1937,female,26,trust,2
agata,female,29,R1938,female,20.6,trust,7
alexandra,female,22,R1938,female,20.6,trust,1
alica,female,18,R1938,female,20.6,trust,2
anastazie,female,22,R1938,female,20.6,trust,1
andrea,female,20,R1938,female,20.6,trust,1
anezka,female,26,R1938,female,20.6,trust,1
apolena,female,18,R1938,female,20.6,trust,5
bera,female,22,R1938,female,20.6,trust,1
blazana,female,27,R1938,female,20.6,trust,1
bohdana,female,22,R1938,female,20.6,trust,6
christianne,female,29,R1938,female,20.6,trust,3
darjal,female,20,R1938,female,20.6,trust,1
dobromila,female,23,R1938,female,20.6,trust,3
dorota,female,26,R1938,female,20.6,trust,1
edita,female,19,R1938,female,20.6,trust,5
eleanora,female,22,R1938,female,20.6,trust,6
elena,female,23,R1938,female,20.6,trust,1
ema,female,22,R1938,female,20.6,trust,7
gabriela,female,24,R1938,female,20.6,trust,6
galina,female,20,R1938,female,20.6,trust,1
gejza,female,25,R1938,female,20.6,trust,1
ida,female,21,R1938,female,20.6,trust,1
ingrid,female,24,R1938,female,20.6,trust,3
ingrida,female,31,R1938,female,20.6,trust,1
irena,female,23,R1938,female,20.6,trust,1
jitka,female,30,R1938,female,20.6,trust,3
karina,female,30,R1938,female,20.6,trust,1
katy,female,27,R1938,female,20.6,trust,5
livia,female,19,R1938,female,20.6,trust,2
marika,female,20,R1938,female,20.6,trust,1
matylda,female,20,R1938,female,20.6,trust,3
milena,female,32,R1938,female,20.6,trust,3
miloslava,female,23,R1938,female,20.6,trust,1
nicol,female,26,R1938,female,20.6,trust,1
perla,female,25,R1938,female,20.6,trust,1
radmila,female,28,R1938,female,20.6,trust,2
roxanne,female,26,R1938,female,20.6,trust,1
saskie,female,20,R1938,female,20.6,trust,6
slavena,female,23,R1938,female,20.6,trust,4
stela,female,23,R1938,female,20.6,trust,3
tamara,female,25,R1938,female,20.6,trust,2
valerie,female,23,R1938,female,20.6,trust,1
viktoria,female,20,R1938,female,20.6,trust,6
viola,female,28,R1938,female,20.6,trust,4
vlasta,female,20,R1938,female,20.6,trust,5
zelmira,female,26,R1938,female,20.6,trust,1
zita,female,32,R1938,female,20.6,trust,1
zlata,female,25,R1938,female,20.6,trust,1
zlatica,female,31,R1938,female,20.6,trust,1
zora,female,33,R1938,female,20.6,trust,4
agata,female,29,R1939,female,21.7,trust,2
alexandra,female,22,R1939,female,21.7,trust,1
alica,female,18,R1939,female,21.7,trust,1
anastazie,female,22,R1939,female,21.7,trust,4
andrea,female,20,R1939,female,21.7,trust,2
anezka,female,26,R1939,female,21.7,trust,1
apolena,female,18,R1939,female,21.7,trust,1
bera,female,22,R1939,female,21.7,trust,7
blazana,female,27,R1939,female,21.7,trust,2
bohdana,female,22,R1939,female,21.7,trust,1
christianne,female,29,R1939,female,21.7,trust,6
darjal,female,20,R1939,female,21.7,trust,2
dobromila,female,23,R1939,female,21.7,trust,3
dorota,female,26,R1939,female,21.7,trust,2
edita,female,19,R1939,female,21.7,trust,2
eleanora,female,22,R1939,female,21.7,trust,2
elena,female,23,R1939,female,21.7,trust,1
ema,female,22,R1939,female,21.7,trust,2
gabriela,female,24,R1939,female,21.7,trust,2
galina,female,20,R1939,female,21.7,trust,2
gejza,female,25,R1939,female,21.7,trust,2
ida,female,21,R1939,female,21.7,trust,2
ingrid,female,24,R1939,female,21.7,trust,2
ingrida,female,31,R1939,female,21.7,trust,2
irena,female,23,R1939,female,21.7,trust,6
jitka,female,30,R1939,female,21.7,trust,3
karina,female,30,R1939,female,21.7,trust,6
katy,female,27,R1939,female,21.7,trust,7
livia,female,19,R1939,female,21.7,trust,1
marika,female,20,R1939,female,21.7,trust,1
matylda,female,20,R1939,female,21.7,trust,4
milena,female,32,R1939,female,21.7,trust,2
miloslava,female,23,R1939,female,21.7,trust,2
nicol,female,26,R1939,female,21.7,trust,1
perla,female,25,R1939,female,21.7,trust,6
radmila,female,28,R1939,female,21.7,trust,4
roxanne,female,26,R1939,female,21.7,trust,3
saskie,female,20,R1939,female,21.7,trust,1
slavena,female,23,R1939,female,21.7,trust,1
stela,female,23,R1939,female,21.7,trust,1
tamara,female,25,R1939,female,21.7,trust,1
valerie,female,23,R1939,female,21.7,trust,1
viktoria,female,20,R1939,female,21.7,trust,2
viola,female,28,R1939,female,21.7,trust,2
vlasta,female,20,R1939,female,21.7,trust,3
zelmira,female,26,R1939,female,21.7,trust,1
zita,female,32,R1939,female,21.7,trust,5
zlata,female,25,R1939,female,21.7,trust,1
zlatica,female,31,R1939,female,21.7,trust,1
zora,female,33,R1939,female,21.7,trust,2
agata,female,29,R1940,female,21.1,trust,5
alexandra,female,22,R1940,female,21.1,trust,2
alica,female,18,R1940,female,21.1,trust,5
anastazie,female,22,R1940,female,21.1,trust,3
andrea,female,20,R1940,female,21.1,trust,6
anezka,female,26,R1940,female,21.1,trust,6
apolena,female,18,R1940,female,21.1,trust,5
bera,female,22,R1940,female,21.1,trust,5
blazana,female,27,R1940,female,21.1,trust,4
bohdana,female,22,R1940,female,21.1,trust,7
christianne,female,29,R1940,female,21.1,trust,4
darjal,female,20,R1940,female,21.1,trust,5
dobromila,female,23,R1940,female,21.1,trust,3
dorota,female,26,R1940,female,21.1,trust,3
edita,female,19,R1940,female,21.1,trust,4
eleanora,female,22,R1940,female,21.1,trust,6
elena,female,23,R1940,female,21.1,trust,4
ema,female,22,R1940,female,21.1,trust,5
gabriela,female,24,R1940,female,21.1,trust,6
galina,female,20,R1940,female,21.1,trust,2
gejza,female,25,R1940,female,21.1,trust,3
ida,female,21,R1940,female,21.1,trust,5
ingrid,female,24,R1940,female,21.1,trust,3
ingrida,female,31,R1940,female,21.1,trust,5
irena,female,23,R1940,female,21.1,trust,4
jitka,female,30,R1940,female,21.1,trust,5
karina,female,30,R1940,female,21.1,trust,5
katy,female,27,R1940,female,21.1,trust,5
livia,female,19,R1940,female,21.1,trust,2
marika,female,20,R1940,female,21.1,trust,6
matylda,female,20,R1940,female,21.1,trust,5
milena,female,32,R1940,female,21.1,trust,2
miloslava,female,23,R1940,female,21.1,trust,5
nicol,female,26,R1940,female,21.1,trust,3
perla,female,25,R1940,female,21.1,trust,6
radmila,female,28,R1940,female,21.1,trust,6
roxanne,female,26,R1940,female,21.1,trust,3
saskie,female,20,R1940,female,21.1,trust,6
slavena,female,23,R1940,female,21.1,trust,5
stela,female,23,R1940,female,21.1,trust,5
tamara,female,25,R1940,female,21.1,trust,5
valerie,female,23,R1940,female,21.1,trust,3
viktoria,female,20,R1940,female,21.1,trust,5
viola,female,28,R1940,female,21.1,trust,6
vlasta,female,20,R1940,female,21.1,trust,5
zelmira,female,26,R1940,female,21.1,trust,5
zita,female,32,R1940,female,21.1,trust,5
zlata,female,25,R1940,female,21.1,trust,3
zlatica,female,31,R1940,female,21.1,trust,4
zora,female,33,R1940,female,21.1,trust,4
agata,female,29,R1941,female,20.3,trust,2
alexandra,female,22,R1941,female,20.3,trust,3
alica,female,18,R1941,female,20.3,trust,3
anastazie,female,22,R1941,female,20.3,trust,1
andrea,female,20,R1941,female,20.3,trust,6
anezka,female,26,R1941,female,20.3,trust,3
apolena,female,18,R1941,female,20.3,trust,5
bera,female,22,R1941,female,20.3,trust,6
blazana,female,27,R1941,female,20.3,trust,6
